teleplay_id,name,genre,type,episodes,members,rating
214,Pia Carrot e Youkoso!! 2,"Comedy, Restricted, Romance",short,3,1408,6.24
32521,Super Mario World: Mario to Yoshi no Bouken Land,"Comedy, Game, Kids",short,1,163,6.0
31874,2002-nen Harmoni Ondo,"Kids, Music",Music,1,79,5.74
30859,Memory of Red,Dementia,long,1,331,5.17
3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",short,1,3713,6.8
7027,Manga,Comedy,long,1,492,5.73
20237,Anime Document: München e no Michi,Sports,medium,16,83,5.41
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",medium,305,169,6.66
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,short,1,71,5.32
22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",medium,52,84,6.13
31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen",medium,12,52928,7.63
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",medium,12,56927,7.7
3737,Usavich,"Adventure, Comedy",medium,13,4675,6.81
2375,Shusaku Replay,"Restricted, School",short,4,1176,6.21
23245,Go Go Toraemon,"Comedy, Sports",short,1,57,5.16
2007,Dousou Kai Again,Restricted,short,2,1101,6.03
9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",short,1,557,5.79
3635,Advancer Tina,"Restricted, Sci-Fi, Space",short,1,1487,6.27
13325,Crimson Girls: Chikan Shihai,Restricted,short,3,3292,6.39
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,"Drama, Mecha, Military",Special,1,2078,6.63
23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",medium,12,80121,7.27
18155,Linetown,Comedy,medium,50,369,5.67
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",long,1,2069,6.59
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",long,1,59815,7.46
9956,The Primitives: Bongo and Grunge,Comedy,medium,52,58,5.17
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",medium,224,132099,8.13
16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",long,1,83,4.94
4601,Fairy Forest Remi-chan,Restricted,short,1,1060,5.95
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",medium,38,112,5.3
3301,Septem Charm Magical Kanan,"Restricted, Magic, Romance, School",short,4,1381,6.2
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,13929,7.57
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",medium,36,360,6.13
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",medium,65,153,5.99
31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1,2738,6.41
26247,Mina no Egao,"Drama, Kids",short,1,52,5.55
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,"Drama, Fantasy, Mystery",long,1,1062,6.59
2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",medium,18,592,6.13
6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",long,1,2814,6.92
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",medium,25,6321,7.38
21105,Love Stage!!,"Comedy, Romance, Shounen Ai",medium,10,83397,7.46
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",short,7,21020,7.68
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,5477,6.64
32276,Nar Doma Manner Movie,Comedy,long,1,65,5.25
11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,98431,8.24
11673,Hal no Fue,"Adventure, Kids",long,1,202,6.22
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",medium,6,4439,7.03
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,111,5.33
5900,Jean Valjean Monogatari,Drama,Special,1,422,5.97
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,103,5.2
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",short,1,32134,6.83
5872,Doubutsu Mura no Sports Day,Action,long,1,448,5.59
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1,17967,7.01
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",long,1,443,6.24
27509,Toaru Majutsu no Index 10th Anniversary PV,"Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,5052,6.63
22983,Hipira-kun ONA,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2,318,6.28
4718,AIKa: Special Trial,Ecchi,Special,1,4116,6.15
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",medium,13,139,5.95
22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",short,2,21616,6.84
4394,Norakuro Gochou,Adventure,long,1,444,5.82
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,medium,26,227,5.99
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",medium,12,121005,7.37
22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",medium,19,66,5.64
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,1,190,6.04
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",medium,13,101266,7.44
32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,83,5.13
3695,Spectral Force Chronicle Divergence,Fantasy,short,1,410,5.59
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Restricted,short,2,3932,6.43
1245,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",short,1,4377,6.72
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,137,5.26
27375,Hitoribotchi,Drama,long,1,60,5.13
16377,Peeping Life: The Perfect Extension,"Comedy, Slice of Life",short,10,245,5.82
31771,Amanchu!,"Comedy, School, Shounen, Slice of Life",medium,12,40481,7.78
1178,Detonator Orgun,"Action, Mecha, Sci-Fi",short,3,2809,6.39
6884,Ookami to Koushinryou II Specials,Fantasy,Special,2,34903,7.11
5285,SeeIn AO,Restricted,short,2,487,5.88
732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",long,1,42377,6.88
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",medium,16,12227,7.09
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",medium,25,176475,8.08
33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,62,5.38
16201,Aku no Hana,"Drama, Psychological, Romance, School",medium,13,86669,7.63
33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,1885,6.38
10897,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",short,1,69233,7.51
13373,Kyoto Animation: Hana-hen,Slice of Life,Special,1,2483,6.43
22069,Swing Out Sisters (2014),Restricted,short,1,5099,6.53
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",medium,47,354,6.17
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,52690,7.73
2604,Sky Girls,"Mecha, Military, Sci-Fi",medium,26,17115,7.18
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",long,1,76,5.26
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",short,1,9268,7.15
31268,Miira no Yume,Dementia,long,1,98,4.95
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",medium,50,36921,8.05
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",medium,50,18687,7.64
29731,Beppu x Peeping Life,"Comedy, Slice of Life",ONA,1,161,5.71
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",long,1,786,6.41
1303,The Animatrix,"Action, Drama, Sci-Fi",short,9,42831,7.52
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,102322,8.25
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,1272,7.15
10325,Kyuuketsuki,"Restricted, Vampire",short,2,3281,6.27
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",medium,12,101287,7.31
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",medium,12,17136,7.2
18005,Forza! Hidemaru,Sports,medium,26,102,5.71
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",short,4,15683,6.65
7021,Ni-hiki no Sanma,Comedy,long,1,344,5.66
8681,Kitakaze Kozou no Kantarou,"Music, Samurai",Music,1,254,5.55
32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,83,5.59
28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,"Music, School, Shoujo",Special,1,630,6.24
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",long,1,8750,7.88
32344,Nana-iro Megane,Music,Music,1,90,5.15
33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",medium,12,36343,7.06
8312,Piece,Music,Music,1,1143,6.03
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",medium,12,341,5.94
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,13901,7.02
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",short,8,19317,7.3
5859,Kiddy GiRL-AND Pilot,"Action, Sci-Fi, Super Power",short,1,3539,6.29
2006,Yu☆Gi☆Oh! (1999),"Adventure, Comedy, Fantasy, Game, Shounen",long,1,26934,7.41
13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",long,1,9492,7.44
365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",short,1,10926,7.02
9939,Kunoichi Sakuya,Restricted,short,2,1218,6.04
21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",medium,27,72,5.38
24843,Clarinet Kowashichatta,Music,Music,1,111,5.25
10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",long,1,108,5.64
31426,Urawa no Usagi-chan Special,"Comedy, School, Slice of Life",Special,1,764,6.17
5811,Nezumi no Rusuban,Action,long,1,532,5.65
2019,DNA Sights 999.9,"Action, Adventure, Drama, Sci-Fi",short,1,1048,6.45
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,2482,6.77
10526,Duel Masters Zero,"Action, Kids",medium,25,795,6.55
31073,Show By Rock!!: Plasmagica na Gogo,Comedy,ONA,3,469,5.87
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",short,1,69,5.69
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",medium,51,56353,7.9
1347,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen",short,8,17268,7.41
13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",medium,26,1597,6.76
33662,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",long,1,13,4.84
10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Restricted,short,2,4192,6.46
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",long,1,35357,7.5
24743,Yakin Byoutou Specials,Restricted,short,2,608,5.89
26279,Kumo no Ito (OVA),Fantasy,short,1,67,4.84
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",short,6,123,5.31
8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,205,6.15
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",long,1,278,6.33
5646,Deep Voice,Restricted,short,3,844,5.99
32804,Ainone,"Drama, Music",Music,1,136,5.67
14685,Onegai☆Teacher: Reminiscence Disc,"Comedy, Romance, Sci-Fi",short,1,2503,6.3
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",medium,52,5743,7.29
28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1,421,6.04
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",medium,50,28959,7.83
6875,Iron Man,"Action, Drama, Mecha",medium,12,17403,7.25
17269,Captain Harlock,"Action, Drama, Sci-Fi, Space",long,1,25484,7.4
2630,Doraemon Meets Hattori the Ninja,"Comedy, Kids, Sci-Fi, Shounen",Special,1,729,6.88
7528,Kujira (1952),Fantasy,long,1,317,5.66
32777,Jitensha-hen,Music,Music,1,67,5.02
1601,Red Garden,"Drama, Mystery",medium,22,27169,7.61
3215,Fuyu no Hi,Historical,long,1,2380,6.66
13053,Aimai Elegy,Music,Music,1,1646,6.15
288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",medium,51,49467,8.23
8183,Bouken Korobokkuru,Adventure,medium,26,171,5.82
21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",medium,49,4884,6.92
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,short,1,92,5.64
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",medium,12,10979,6.73
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",medium,26,144,6.38
30119,Yowamushi Monsters,Kids,medium,Unknown,85,5.67
11543,Hate You,Music,Music,1,1222,6.02
15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",short,1,2565,6.94
2607,Birth,"Action, Adventure, Comedy, Sci-Fi",short,1,2129,6.38
2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power",short,3,347,5.85
603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",medium,49,17671,7.38
345,Eikoku Koi Monogatari Emma,"Drama, Historical, Romance, Seinen, Slice of Life",medium,12,23877,8.09
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",long,1,32732,7.49
2890,Gake no Ue no Ponyo,"Adventure, Fantasy",long,1,140277,7.6
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",short,1,151,5.15
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",medium,20,3735,7.23
4038,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",medium,51,25876,7.52
32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,1089,6.37
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Comedy, Mystery, Police, Shounen",long,1,21729,7.76
15109,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",medium,12,50019,7.76
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,3528,6.9
19283,Oyako Rankan The Animation,Restricted,short,1,1578,6.13
31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic",medium,12,13654,6.92
28063,Sword Art Online II: Sword Art Offline II,Comedy,Special,9,19677,7.08
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",medium,51,12536,7.33
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,131,5.98
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",medium,26,86,6.62
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,2852,6.38
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",long,1,163308,7.56
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,151,5.48
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",short,3,740,6.39
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,121722,7.48
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",medium,726,237,6.83
5031,Cobra The Animation: Time Drive,"Action, Adventure, Sci-Fi, Space",short,2,2155,6.48
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",medium,96,22079,7.81
17675,Otogi no Sekai Ryokou,Adventure,long,1,67,4.99
8993,Juliet,"Ecchi, Romance",short,1,284,5.24
20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Fantasy, Magic",medium,10,56859,7.42
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",long,1,17120,7.92
22955,Francesca,"Comedy, Fantasy",medium,24,6487,6.79
2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",long,1,23915,7.63
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",medium,26,461946,8.0
32366,Gintama°: Aizome Kaori-hen,"Comedy, Parody",short,2,16947,6.91
2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",short,2,573,5.88
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",medium,13,25750,7.27
19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",medium,162,72,6.5
3866,Kuro ga Ita Natsu,"Drama, Historical",long,1,344,6.41
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,19762,6.99
10582,Astarotte no Omocha! EX,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",short,1,20824,6.8
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,long,1,507,6.17
824,Guardian Hearts,"Comedy, Ecchi, Magic, Romance, School",short,6,5409,6.38
3243,Elec-king The Animation,Comedy,medium,13,96,5.33
1203,Nitaboh,"Historical, Music",long,1,4413,7.01
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life",short,1,2242,6.53
1375,Watashi no Ashinaga Ojisan,"Comedy, Historical, Romance, School, Shoujo, Slice of Life",medium,40,5600,7.68
28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",short,1,38,5.79
7477,Fusha no Sha,"Adventure, Historical, Martial Arts, Samurai, Supernatural",long,1,453,6.42
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",medium,78,58150,7.96
11031,Vampire,"Restricted, Supernatural",short,2,2589,6.32
7171,Oni,"Demons, Historical, Supernatural",long,1,950,6.44
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",medium,22,70,5.61
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",long,1,94,5.09
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,56994,7.78
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",long,1,699,6.59
8815,Domo TV,Comedy,medium,26,832,6.23
17313,Pro Golfer Saru,"Kids, Sports",Special,1,74,5.78
3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",medium,88,720,6.45
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,long,1,126,5.55
11221,Machikado no Märchen,Romance,short,1,333,5.61
32864,JK to Ero Konbini Tenchou,Restricted,short,Unknown,2194,6.13
2550,Onboro Film,"Comedy, Parody",long,1,1507,6.19
28619,Ranpo Kitan: Game of Laplace,Mystery,medium,11,66777,7.47
7568,Umineko no Naku Koro ni Specials,"Comedy, Parody",Special,26,10913,7.02
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"Action, Fantasy, Shoujo, Supernatural",medium,13,33466,7.36
204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",medium,12,19138,6.59
29800,Urameshi Denwa,Kids,long,1,94,5.74
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",short,1,53,5.55
21435,Yama no Susume Second Season,"Adventure, Comedy, Slice of Life",medium,24,11413,7.33
29952,Kairaku no Sono,"Dementia, Music",long,1,188,5.09
2337,Tetsujin 28-gou (2004),"Adventure, Mecha, Sci-Fi, Shounen",medium,26,1826,6.96
6509,Kiteretsu Daihyakka,"Comedy, Drama, Slice of Life",medium,331,1083,7.06
1053,Tokyo Daigaku Monogatari,"Comedy, Drama, Ecchi, Romance, School",short,2,1493,6.16
29713,Don&#039;t You Wish You Were Here?,Dementia,long,1,78,4.89
32670,Battle Spirits: Double Drive,"Action, Kids",medium,Unknown,515,6.15
23383,D-Frag! OVA,"Comedy, Game, Seinen",short,1,28116,7.03
7482,"Yume kara, Samenai","Romance, School",short,1,366,5.52
18773,Kuwagata Tsumami,Comedy,ONA,84,68,5.37
31485,Aikatsu Stars! Movie,"Music, School, Shoujo, Slice of Life",long,1,1042,6.16
18841,PES: Peace Eco Smile - Drive your Heart,"Cars, Romance, Sci-Fi",ONA,1,449,5.82
10918,Kowarekake no Orgel (Movie),"Drama, Music, Sci-Fi, Slice of Life",long,1,9404,7.39
3724,Taiko no Tatsujin,Game,medium,26,406,5.82
31678,Dragon Nest: Throne of Elves,"Action, Adventure, Fantasy, Magic",long,1,1466,6.24
33916,Wanwanwan Coin,Comedy,ONA,15,37,5.37
31491,Hantsu x Trash,"Comedy, Ecchi, Romance, School, Seinen, Sports",short,3,6850,6.81
29633,Kiseki,Dementia,long,1,130,4.9
9070,Oden-kun,Comedy,medium,156,118,5.46
10197,Nyanpire The Animation,"Comedy, Supernatural",medium,12,19161,7.03
22199,Akame ga Kill!,"Action, Adventure, Fantasy",medium,24,492133,8.14
3566,Hika Ryoujoku: Wana ni Hamatta Futari,Restricted,short,1,1062,5.97
9353,D.C. I&amp;II P.S.P. Re-Animated,"Drama, Harem, Magic, Romance",short,1,4019,6.44
30403,Paper Film,Comedy,long,1,102,5.2
25835,Shirobako,"Comedy, Drama",medium,24,146895,8.05
10823,Ranma ½: 1994 Music Calendar,"Comedy, Martial Arts, Slice of Life",short,1,1730,6.44
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",medium,12,552458,8.23
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Horror, Mystery, Psychological",medium,12,83343,7.34
9819,Mak Dau Xiang Dang Dang,Comedy,long,1,103,5.6
2506,Imouto,Restricted,short,1,2476,6.28
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,short,1,810,5.9
3076,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,12317,6.96
32171,Ange Vierge,"Adventure, Fantasy, Magic, School",medium,12,21934,7.24
5214,Gakuen Shimai,Restricted,short,2,2864,6.34
32852,Survivor,"Music, Supernatural",Music,1,70,5.08
31177,Yakyuubu Aruaru,Sports,medium,3,149,5.68
2548,Ai no Wakakusa Monogatari,"Drama, Historical, Slice of Life",medium,48,3334,7.58
28285,Trinity Seven OVA,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",short,1,38197,6.76
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",medium,13,30630,7.79
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,172,6.51
13595,"Suki de Suki de, Suki de The Animation",Restricted,short,2,5108,6.55
2116,Captain Tsubasa,"Action, Shounen, Sports",medium,128,36623,7.93
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,128,5.3
6012,Kinpatsu no Jeanie,"Drama, Historical",medium,13,275,6.51
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,19211,7.01
30480,Bara Bara Film,Dementia,long,1,110,4.75
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,1651,7.24
3069,Yamato yo Towa ni,"Action, Adventure, Drama, Military, Sci-Fi, Space",long,1,1148,6.68
29369,Tick &amp; Tack,"Fantasy, Kids",medium,10,41,5.76
32289,Anison Nippon,"Action, Sci-Fi",ONA,1,209,5.58
3157,Guardian Hearts-Power UP!,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",short,4,2402,5.98
16460,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,111,6.73
22419,Acchi Kocchi,Dementia,long,1,3433,6.03
13937,Saishuu Chikan Densha Next,Restricted,short,2,2254,6.28
10742,Saru to Kani no Gassen,Drama,long,1,200,5.64
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,34305,7.19
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,59755,7.51
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",medium,13,165358,8.16
2732,Baby Baachan,"Comedy, Drama",medium,53,406,6.4
23311,Garo: Honoo no Kokuin,"Action, Demons, Fantasy, Magic, Supernatural",medium,24,64214,7.48
22157,Yasashii Kinyoubi,Dementia,long,1,358,5.15
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",medium,51,29989,7.31
28171,Shokugeki no Souma,"Ecchi, School, Shounen",medium,24,348951,7.98
3806,Sasuga no Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",medium,69,483,6.71
32349,Hot Minute: Gudetama,"Comedy, Kids",Special,1,213,6.15
20909,Kyoukai no Kanata: Mini Theater,"Slice of Life, Supernatural",Special,7,15703,7.12
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",medium,46,117,6.09
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",medium,16,1861,6.24
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",medium,52,10369,7.41
26289,Hage,"Drama, Kids, School",short,1,64,5.66
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",medium,12,164445,8.2
10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",ONA,12,99,5.71
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",short,1,48041,7.61
1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",short,6,6760,7.21
2072,Idol Project,"Adventure, Comedy, Music",short,4,958,6.3
5420,Kemono no Souja Erin,"Drama, Fantasy",medium,50,36751,7.71
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,24379,7.15
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",medium,12,171086,7.74
1627,Choushin Hime Dangaizer 3,"Adventure, Ecchi, Mecha, Sci-Fi",short,4,919,5.96
7405,Jankenman,"Adventure, Super Power",medium,51,255,6.01
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",medium,10,49,5.96
